,drug_id,identifier
8088,12060,PF-04449913
8089,12060,PF-4449913
8090,12061,ABT-620
8091,12061,NBI 56418
8092,12061,NBI-56418
8093,12063,MTP-131
8094,12063,RX-31
8095,12063,SS-31
8096,12065,ART621
8097,12066,TAK 442
8098,12066,TAK-442
8099,12068,RXDX-101
8100,12069,GSK2018682
8101,12070,PR-070769
8102,12070,PR070769
8103,12070,R-1594
8104,12070,RG-1594
8105,12071,NSC-299972
8106,12071,RO 07-1051
8107,12071,Ro 71051
8108,12073,ONX 0912
8109,12073,ONX-0912
8110,12074,MK-3102
8111,12075,PF 03463275
8112,12075,PF-03463275
8113,12075,PF03463275
8114,12076,AC-201
8115,12076,SF-277
8116,12077,E5501
8117,12077,YM-477
8118,12078,ORF 15244
8119,12078,ORF-15244
8120,12078,TP-5
8121,12079,CYT 107
8122,12079,CYT-107
8123,12081,AG-7352
8124,12081,SNS-595
8125,12081,SPC-595
8126,12082,RVX-000222
8127,12082,RVX-208
8128,12082,RVX000222
8129,12083,LY-2835219
8130,12083,LY2835219
8131,12084,AZD4818
8132,12086,ON 014185
8133,12086,ON-014185
8134,12087,PF-03084014
8135,12087,PF-3084014
8136,12089,NSC-135405
8137,12090,LY-2606368
8138,12090,LY2606368
8139,12091,GW 406381
8140,12091,GW-406381
8141,12091,GW406381
8142,12092,R-788 FREE ACID
8143,12092,R-935788 FREE ACID
8144,12092,R788 FREE ACID
8145,12092,R935788 FREE ACID
8146,12093,QAW-039
8147,12093,QAW039
8148,12095,TD-1211
8149,12096,ATN-103
8150,12097,BYL 719
8151,12097,BYL-719
8152,12097,BYL719
8153,12097,NVP-BYL719
8154,12098,ACT 128800
8155,12098,ACT-128800
8156,12098,ACT128800
8157,12099,KCT-0809
8158,12100,Bms 936564
8159,12102,SIGA-246
8160,12102,ST 246
8161,12102,ST-246
8162,12103,SCH 727965
8163,12103,SCH-727965
8164,12104,"Cp-533,536"
8165,12104,Cp-533536
8166,12105,BIW-8405
8167,12105,MEDI-563
8168,12108,GS 9857
8169,12108,GS-9857
8170,12108,GS9857
8171,12109,JNJ-26854165
8172,12110,NSC-38297
8173,12111,NSC-407296
8174,12111,NSC-70861
8175,12112,NRL-972
8176,12112,NRL972
8177,12114,PD 0200390
8178,12114,PD-0200390
8179,12114,PD0200390
8180,12117,P-005672
8181,12117,P005672
8182,12118,ASP-8273
8183,12118,ASP8273
8184,12119,GS-9451
8185,12121,NSC-81161
8186,12123,BOL-303242-X
8187,12123,BOL-303242X
8188,12123,ZK 245186
8189,12123,ZK-245186
8190,12125,ONO-9054
8191,12127,"3',5'-DIISOBUTYRYL PSI 6130"
8192,12127,PSI 6130 DIISOBUTYRATE
8193,12127,R 7128
8194,12127,R-7128
8195,12127,R7128
8196,12127,RG 7128
8197,12127,RO-5024048
8198,12127,RO5024048
8199,12128,E-5555
8200,12128,E5555
8201,12128,ER-172594-00
8202,12129,STA 9090
8203,12129,STA-9090
8204,12129,STA9090
8205,12130,AZD6094
8206,12130,HMPL-504
8207,12131,LY-545694
8208,12131,LY545694
8209,12132,LY3039478
8210,12133,ANA-598
8211,12133,ANA598
8212,12133,RO-5466731
8213,12133,RO5466731
8214,12136,BQ123
8215,12137,MK 0767
8216,12138,Amg 386
8217,12139,ORM-10921
8218,12140,DA 6034
8219,12140,DA-6034
8220,12143,DU 126891
8221,12143,DU-126891
8222,12143,SLV 308
8223,12143,SLV-308
8224,12143,SLV308
8225,12144,BI 6727
8226,12144,BI-6727
8227,12145,MK-0657
8228,12146,ASLAN002
8229,12146,BMS 777607
8230,12146,BMS 817378
8231,12146,BMS-777607
8232,12147,Gs-9669
8233,12148,Tak 700
8234,12148,TAK-700
8235,12150,T 900607
8236,12150,T900607
8237,12151,ACH-0141625
8238,12152,AIC 246
8239,12152,AIC-246
8240,12152,AIC246
8241,12152,MK-8228
8242,12154,NSC-702827
8243,12154,SU 6668
8244,12154,SU-6668
8245,12154,SU6668
8246,12154,TSU-68
8247,12155,UR-9825
8248,12155,W-0027
8249,12155,W0027
8250,12156,BMS-986001
8251,12156,OBP-601
8252,12157,ECI301
8253,12158,"CB-183,315"
8254,12158,CB-183315
8255,12159,BMS 663513
8256,12159,BMS-663513
8257,12159,BMS-66513
8258,12160,GTX 024
8259,12160,GTX-024
8260,12160,MK 2866
8261,12160,MK-2866
8262,12161,DA 688
8263,12162,KUC-7483
8264,12163,AL 4940
8265,12163,AL-4940
8266,12166,JNJ-38431055
8267,12167,LCL161
8268,12169,FEMA NO. 3737
8269,12169,V-0018
8270,12169,V0018
8271,12170,TLN-232
8272,12171,IMGN901
8273,12176,CPSI-2364 FREE BASE
8274,12177,LX 1032
8275,12177,LX 1606
8276,12177,LX-1032
8277,12177,LX-1606
8278,12177,LX1032
8279,12177,LX1606
8280,12179,CB-2511
8281,12179,NSC-37538
8282,12181,UK 396082
8283,12181,UK-396082
8284,12182,LAS100977
8285,12184,JNJ-42160443
8286,12186,OMP-59R5
8287,12187,PD 0332334
8288,12187,PD-0332334
8289,12187,PF-00195889
8290,12188,PF-6305591
8291,12189,RPX-7009
8292,12189,RPX7009
8293,12190,GDC-0032
8294,12190,RG-7604
8295,12192,J227.960F
8296,12192,NSC-49307
8297,12193,NSC-317326
8298,12194,QLT-091001
8299,12194,QLT091001
8300,12195,"CE 224,535"
8301,12195,"CE-224,535"
8302,12196,HM 781-36B
8303,12196,HM-781-36B
8304,12197,AZD9164
8305,12197,J3.232.015E
8306,12198,NVP-XAA 723
8307,12198,PF-EGCG 90
8308,12200,ACE-011
8309,12201,XOMA 052
8310,12202,BCX-4161
8311,12203,GS 9973
8312,12203,GS-9973
8313,12203,GS9973
8314,12204,BIIF 1149 BS
8315,12204,BIIF-1149 BS
8316,12208,Bradykinin (synthetic)
8317,12208,BRS 640
8318,12208,BRS-640
8319,12208,PRS 640
8320,12209,CP 49952
8321,12209,"CP-49,952"
8322,12209,CP-49952
8323,12209,VD 1827
8324,12209,VD-1827
8325,12211,NP-031112
8326,12211,NP-12
8327,12211,NP031112
8328,12212,PF 06463922
8329,12212,PF-06463922
8330,12213,AY-27255
8331,12214,ACC-001
8332,12216,GSK-2140944
8333,12216,GSK2140944
8334,12217,SB-656933
8335,12217,SB-656933-AAF
8336,12217,SB656933
8337,12218,AP301
8338,12219,GSK-256066
8339,12219,GSK256066
8340,12220,PF-03715455
8341,12221,DEB 025
8342,12221,DEB-025
8343,12221,DEB025
8344,12221,DEBIO 025
8345,12221,DEBIO-025
8346,12221,UNIL 025
8347,12221,UNIL-025
8348,12222,SB-681323
8349,12222,SB681323
8350,12223,ASP-2215
8351,12223,ASP2215
8352,12224,MEHD7945A
8353,12225,Agn 203818
8354,12227,AZD0328
8355,12228,ON 01910
8356,12228,ON-01910
8357,12229,JNJ-42756493
8358,12231,S 3304
8359,12231,S-3304
8360,12233,CMX 001
8361,12233,CMX-001
8362,12233,CMX001
8363,12236,INCB-039110
8364,12236,INCB039110
8365,12237,BBI-608
8366,12237,BBI608
8367,12238,NSC-401022
8368,12238,NSC-63984
8369,12239,REGN475
8370,12240,MK-6096
8371,12241,REGN 668
8372,12241,REGN-668
8373,12241,REGN668
8374,12241,SAR 231893
8375,12241,SAR-231893
8376,12241,SAR231893
8377,12242,DE-019
8378,12242,SA96
8379,12243,SD-809
8380,12247,GS-5806
8381,12249,LY3023414
8382,12250,MK0557
8383,12251,CAT-354
8384,12252,Inxn 1001
8385,12252,RG-115932
8386,12254,K-1900
8387,12258,AC-1202
8388,12258,AC-1204
8389,12258,Miglyol 808
8390,12259,SR 46349
8391,12259,SR-46349
8392,12259,SR46349
8393,12262,G-038390
8394,12262,G-038390.1
8395,12262,GDC 0980
8396,12262,GDC-0980
8397,12262,GDC-0980.1
8398,12262,GNE 390
8399,12262,RG 7422
8400,12262,RG-7422
8401,12263,JTT-705
8402,12263,RO-4607381
8403,12265,AZD-8931
8404,12265,AZD8931
8405,12267,DX-8951
8406,12267,DX-8951f
8407,12268,SRT2104
8408,12273,GX 015-070
8409,12273,GX 05-070
8410,12273,GX15-070
8411,12275,CPL 7075
8412,12275,CPL-7075
8413,12275,HU-239
8414,12275,IP-751
8415,12275,JBT-101
8416,12276,SH-489
8417,12278,"CP-866,087"
8418,12278,CP-866087
8419,12279,NVC-422
8420,12280,PF-04171327
8421,12281,TRV 120027
8422,12281,TRV-120027
8423,12281,TRV120027
8424,12282,ARQ 197
8425,12282,ARQ-197
8426,12283,PF 03654746
8427,12284,2F8
8428,12285,Syn115
8429,12286,BIBV 308 SE
8430,12288,N6022
8431,12289,KPT-335
8432,12292,AZD6280
8433,12294,AOP-200704
8434,12294,AOP200704
8435,12294,LDLL-600
8436,12294,LDLL600
8437,12294,ONO 1101
8438,12294,ONO-1101
8439,12295,MEDI-522
8440,12295,MEDI522
8441,12296,TS 071
8442,12296,TS-071
8443,12296,TS-71
8444,12298,NSC-95437
8445,12300,AZD 5363
8446,12300,AZD-5363
8447,12300,AZD5363
8448,12301,GSK424887
8449,12302,ORG 25935
8450,12302,SCH 900435
8451,12302,SCH-900435
8452,12303,SC-9376
8453,12307,Bms 791325
8454,12308,EM 1421
8455,12308,EM-1421
8456,12310,MK-0974
8457,12310,MK0974
8458,12311,PF-05212365
8459,12311,SAM-531
8460,12311,SAM-531 FREE BASE
8461,12311,"WAY-262,531"
8462,12311,WAY-262531
8463,12313,AC-52160
8464,12313,EI-52160
8465,12313,ENT-27165
8466,12314,AGL-582
8467,12314,KRN 7000
8468,12314,KRN7000
8469,12314,RGI-2001
8470,12315,T 614
8471,12315,T-614
8472,12316,BMS 214662
8473,12316,BMS-214662
8474,12316,BMS214662
8475,12318,EGT-1442
8476,12318,EGT0001442
8477,12318,THR-1442
8478,12319,GW-274150
8479,12319,GW274150
8480,12320,MK0777
8481,12320,TPA-023
8482,12320,TPA023
8483,12321,AAE-581
8484,12321,AAE581
8485,12323,TAK733
8486,12324,AZD-7762
8487,12324,AZD7762
8488,12325,MCI-186
8489,12325,NSC-12
8490,12325,NSC-26139
8491,12325,NSC-2629
8492,12325,TW001
8493,12326,"CP-601,927"
8494,12327,EGA230B
8495,12327,NVP-EGA230
8496,12328,RO4905417
8497,12332,IMC-A12
8498,12334,J1.909.854K
8499,12336,ABT-751
8500,12336,E 7010
8501,12336,E-7010
8502,12337,Akb 6548
8503,12337,AKB-6548
8504,12337,B-506
8505,12337,B506
8506,12337,PG-1016548
8507,12337,PG1016548
8508,12338,SYL040012
8509,12341,CG200745
8510,12341,HDCG-0745
8511,12341,J3.106.463E
8512,12342,RGH-896
8513,12343,PF-03446962
8514,12344,CRS3123
8515,12344,REP-3123
8516,12344,REP3123
8517,12345,GSI-953
8518,12348,BMS-753493
8519,12349,AP-26113
8520,12349,AP26113
8521,12350,R1579
8522,12350,RO4876904
8523,12351,PF06273340
8524,12352,GW-856553X
8525,12352,GW856553
8526,12352,GW856553X
8527,12353,GL-1001
8528,12353,GL1001
8529,12353,MLN-4760
8530,12353,MLN4760
8531,12353,ORE-1001
8532,12353,ORE-1001 FREE ACID
8533,12353,ORE1001
8534,12354,AMG 853
8535,12354,AMG-853
8536,12356,BIIB 037
8537,12356,BIIB-037
8538,12356,BIIB037
8539,12357,VT-464
8540,12358,SR 9223I
8541,12358,SR-45023A
8542,12358,SR-9223I
8543,12361,YM-753
8544,12362,AZD5423
8545,12363,ACE-536
8546,12364,PF-04554878
8547,12364,VS-6063
8548,12365,RO4588161
8549,12366,LY2608204
8550,12367,MK-8931
8551,12367,SCH 900931
8552,12367,SCH-900931
8553,12367,SCH900931
8554,12370,Neu P11
8555,12370,NEU-P-11
8556,12370,NEU-P11
8557,12371,YM-150
8558,12371,YM150
8559,12372,NPI 031G
8560,12376,IMA-638
8561,12377,ATL-313
8562,12377,ATL313
8563,12377,DE-112
8564,12379,GLPG0187
8565,12380,NSC-40738
8566,12381,JNJ-31001074
8567,12382,NSC-1324
8568,12383,MK 1439
8569,12383,MK-1439
8570,12384,"CP-724,714"
8571,12384,CP-724714
8572,12385,VTX-2337
8573,12385,VTX-378
8574,12386,Cblb502
8575,12387,SEP-225289
8576,12388,KAE-609
8577,12388,KAE609
8578,12388,NITD-609
8579,12388,"NITD-609, (+)-"
8580,12389,EXEL-2880
8581,12389,GSK-089
8582,12389,GSK-1363089
8583,12389,GSK-1363089G
8584,12389,GSK089
8585,12389,GSK1363089
8586,12389,GSK1363089G
8587,12389,XL 880
8588,12389,XL-880
8589,12389,XL880
8590,12390,KABI 2213
8591,12390,KABI-2213
8592,12390,NSC-82867
8593,12390,SKF-6455
8594,12391,GI 181771
8595,12391,GI-181771
8596,12393,CPI-1189
8597,12394,ORG 25435
8598,12395,FPL 60278
8599,12395,FPL-60278
8600,12400,AC-480
8601,12400,AC480
8602,12401,L-2214
8603,12401,MJ 10061
8604,12402,RO3300074
8605,12403,BMS-180291
8606,12404,GW870086
8607,12404,GW870086X
8608,12405,IY5511
8609,12407,RG-7388
8610,12407,RG7388
8611,12407,RO-5503781
8612,12407,RO5503781
8613,12408,J3.387.174K
8614,12411,TP-434
8615,12413,IMMU-130
8616,12414,AG-14447
8617,12415,SPA-S-752
8618,12416,MAC-321
8619,12417,RN624
8620,12418,CUDC-427
8621,12419,NSC-127860
8622,12420,JNJ-10234094
8623,12420,RWJ-333369-000
8624,12420,YKP-509
8625,12421,AND RX-01_667
8626,12421,RX-013
8627,12421,RX-103
8628,12421,RX-1741
8629,12422,A-855071.0
8630,12422,ABT-263
8631,12423,JSPA-0658
8632,12423,JSPA0658
8633,12423,LY2456302
8634,12426,ILV-094
8635,12428,SAR339658
8636,12429,CG400549
8637,12430,NSC-209061
8638,12430,NSC-21402
8639,12430,USAF PD-25
8640,12430,WR-180
8641,12431,AMG 951
8642,12431,RG 3639
8643,12434,U 77779
8644,12434,U-77779
8645,12435,BCX-4208
8646,12435,BCX4208
8647,12436,BAP-909
8648,12437,YF-476
8649,12439,BMS 863233
8650,12439,BMS-863233
8651,12441,BIIB 021
8652,12441,BIIB-021
8653,12441,BIIB021
8654,12441,CNF2024
8655,12444,NSC-59816
8656,12445,MEDI-573
8657,12446,PRT-054021
8658,12446,PRT054021
8659,12447,EAA-090
8660,12448,UX-003
8661,12448,UX003
8662,12449,BGG-492
8663,12449,BGG492
8664,12450,AZD3839
8665,12451,AEB071
8666,12452,NNC 26-0161
8667,12452,NNC-26-0161
8668,12452,NNC-260161
8669,12453,BAF-312
8670,12453,BAF312
8671,12453,NVP-BAF312-NX
8672,12455,EBI-005
8673,12457,GRC 3845
8674,12458,ACY-1215
8675,12458,ACY-63
8676,12459,MK-7655
8677,12461,C.I. 73200
8678,12463,LY-2801653
8679,12463,LY2801653
8680,12464,JNJ-16241199
8681,12464,R306465
8682,12466,AR67
8683,12466,DB 67
8684,12466,DB-67
8685,12467,NSC-107124
8686,12470,KHK-7580
8687,12470,KHK7580
8688,12470,MT-4580
8689,12472,(+)-MBX-8025
8690,12472,MBX-8025
8691,12472,RWJ-800025
8692,12473,BAY86-5302
8693,12473,DE-03757
8694,12473,ZK 219477
8695,12473,ZK-219477
8696,12473,ZK-EPO
8697,12474,4SC-201
8698,12474,BYK-408740
8699,12474,BYK408740
8700,12474,RAS-2410
8701,12474,RAS2410
8702,12475,ZK-200775
8703,12475,ZK200775
8704,12476,GS-6615
8705,12479,DSM265
8706,12480,LT-NS001
8707,12480,MX-1094
8708,12481,CG-100649
8709,12481,CG100649
8710,12482,SAR-245409
8711,12482,SAR245409
8712,12483,"R 11,333"
8713,12483,R-11333
8714,12486,CNS 7056
8715,12486,CNS-7056
8716,12486,CNS7056
8717,12486,ONO-2745
8718,12486,WHO 9232
8719,12487,NSC-154020
8720,12488,CT 1501R
8721,12490,PF-3635659
8722,12490,PF03635659
8723,12492,MEN-10755
8724,12493,BGB-324
8725,12493,BGB324
8726,12493,R428
8727,12494,LC-15-0444
8728,12494,LC-150444
8729,12494,LC15-0444
8730,12495,MLN0264
8731,12496,JNJ-16269110
8732,12496,JNJ16269110
8733,12496,R-256918
8734,12496,R256918
8735,12497,TOK 001
8736,12497,TOK-001
8737,12497,VN 124
8738,12497,VN-124
8739,12497,VN/124
8740,12497,VN/124-1
8741,12498,VTP 27999
8742,12498,VTP-27999
8743,12498,VTP27999
8744,12499,CWP-403
8745,12499,SK-0403
8746,12500,E-954(I)
8747,12500,INS NO.954(I)
8748,12500,INS-954(I)
8749,12502,BU-4664L
8750,12502,ECO-4601
8751,12502,TLN-4601
8752,12506,MK 3207
8753,12508,R-1678
8754,12508,RG-1678
8755,12508,RO-4917838
8756,12508,RO-4917939
8757,12509,GW-823296X
8758,12509,GW823296X
8759,12511,CI 1040
8760,12511,CI-1040
8761,12511,PD 184352
8762,12511,PD-184352
8763,12513,Interleukin 3
8764,12515,SCH 900271
8765,12518,GR-205171
8766,12518,GR205171
8767,12520,MBX-400
8768,12520,ZSM-162
8769,12520,ZSM-I 62
8770,12520,ZSM-I62
8771,12521,Ge 145
8772,12522,AZD3241
8773,12523,MIM-D3
8774,12524,KOS 1022
8775,12524,KOS-1022
8776,12524,KOS1022
8777,12524,NSC-707545
8778,12525,MRE0094
8779,12526,NSC-21308
8780,12527,NCX 4016
8781,12527,NCX-4016
8782,12528,SLV-320
8783,12528,SLV320
8784,12531,SPJ-701
8785,12531,ZJ-701
8786,12532,E-310
8787,12532,FEMA NO. 2947
8788,12532,INS NO.310
8789,12532,INS-310
8790,12532,NSC-2626
8791,12534,CO-898
8792,12534,FEMA NO. 2800
8793,12534,KALCOHL-0898
8794,12534,LOROL C 8-98
8795,12534,NSC-9823
8796,12536,PM-00104
8797,12536,PM00104
8798,12537,BAY 73-6944
8799,12538,PF-04950615
8800,12539,BMS 927711
8801,12539,BMS-927711
8802,12540,NSC-333569
8803,12543,(-)-GLPG-0492
8804,12543,GLPG0492
8805,12544,APD-811
8806,12545,LY-450139
8807,12545,LY450139
8808,12546,ADL-5945
8809,12546,ADL5945
8810,12546,CB-5945
8811,12546,CB5945
8812,12547,"R-41,468"
8813,12547,R-41468
8814,12548,T 705
8815,12548,T-705
8816,12548,T705
8817,12552,DPC-817
8818,12552,INCB-8721
8819,12552,YZ-817
8820,12553,MK-3118
8821,12553,SCY-078
8822,12553,WHO 10597
8823,12555,W-3100M
8824,12556,NSC-37725
8825,12558,852A
8826,12560,ET-495
8827,12560,EU-4200
8828,12562,ALS-357
8829,12562,NSC-113090
8830,12565,BAY-80-6946
8831,12565,BAY80-6946
8832,12568,A-3309
8833,12568,A3309
8834,12568,AZD-7806
8835,12572,IPP-201101
8836,12574,IDS-NP-013
8837,12574,R 3365
8838,12574,R-3365
8839,12575,PD-217014
8840,12577,FE-202158
8841,12577,FE202158
8842,12580,AMG-761
8843,12580,KM-8761
8844,12580,KM8761
8845,12580,KW 0761
8846,12580,KW-0761
8847,12581,CB-03-01
8848,12582,SAR 302503
8849,12582,SAR-302503
8850,12582,SAR302503
8851,12582,TG-101348
8852,12582,TG101348
8853,12587,E7820
8854,12587,ER-68203-00
8855,12588,AL 0559
8856,12588,NSC-25413
8857,12588,P-463
8858,12589,AZD-0837
8859,12589,AZD0837
8860,12591,EMD-387008
8861,12591,EMD387008
8862,12593,TAK-559
8863,12594,"GSK-561,679"
8864,12594,GSK-561679
8865,12594,GSK-561679A
8866,12594,GSK561679A
8867,12594,NBI-77860
8868,12595,RTA 408
8869,12595,RTA-408
8870,12596,123-I-MIP-1072
8871,12596,MIP 1072
8872,12596,MIP-1072
8873,12597,NSC-603071
8874,12599,(-)-PF-00446687
8875,12600,FLA 870
8876,12602,MLN-1202
8877,12602,MLN1202
8878,12603,NSC-4594
8879,12604,JNJ-38518168
8880,12605,CCRIS 8410
8881,12605,SL 85.0324
8882,12606,BI 671800
8883,12608,GSK-961081A
8884,12609,A-422894.0
8885,12609,ABT-894
8886,12612,MEDI 551
8887,12612,MEDI-551
8888,12612,MEDI551
8889,12613,BMS-180194
8890,12613,"SQ 34,514"
8891,12614,WY-806
8892,12615,TTI-237
8893,12615,TTI237
8894,12616,CAM-3001
8895,12616,CAM3001
8896,12616,KPL-301
8897,12623,MI-77301
8898,12623,SAR405838
8899,12624,GSK356278
8900,12625,ALKS 33
8901,12625,ALKS-33
8902,12625,RDC-0313
8903,12625,RDC-0313-00
8904,12629,LY2886721
8905,12630,PS-433540
8906,12630,PS433540
8907,12630,RE-021
8908,12631,PD 115934
8909,12631,PD-115934
8910,12632,LY2940680
8911,12636,BRN 2783282
8912,12637,APD-125
8913,12637,APD125
8914,12638,MK 5108
8915,12638,MK5108
8916,12638,VX-689
8917,12639,FK614
8918,12640,AEE 788
8919,12640,AEE788
8920,12640,GNF-Pf-5343
8921,12640,NVP-AEE-788
8922,12642,LY2541546
8923,12643,LGK-974
8924,12644,ACT-129968
8925,12645,MK0686
8926,12646,CO-1.01
8927,12646,CO-101
8928,12646,CP-4126
8929,12647,CRA 024781
8930,12647,CRA 24781
8931,12647,CRA-024781
8932,12647,PCI 24781
8933,12647,PCI-24781
8934,12647,PZP-115891
8935,12647,PZP115891
8936,12648,VRT-831509
8937,12648,VX-509
8938,12649,GSK-962040
8939,12649,GSK962040
8940,12651,BG-9928
8941,12651,BG9928
8942,12653,SMP 114
8943,12653,SMP-114
8944,12655,LY2452473
8945,12656,ILX-295501
8946,12656,LY295501
8947,12657,VAS-203
8948,12657,VAS203
8949,12658,AZD-3043
8950,12658,AZD3043
8951,12658,THRX-918661
8952,12662,LY-686017
8953,12662,LY686017
8954,12662,VLY-686
8955,12663,D 63153
8956,12663,D-63 153
8957,12663,D-63153
8958,12664,FEMA NO. 2909
8959,12666,BYM338
8960,12667,LY-2196044
8961,12667,LY2196044
8962,12668,F-81097
8963,12669,PZ-601
8964,12669,SM-216601
8965,12669,SMP-601
8966,12670,AZD 1480
8967,12670,AZD-1480
8968,12670,AZD1480
8969,12671,SGN-40
8970,12672,NBI-34060
8971,12674,EC-18
8972,12674,WHO 10702
8973,12675,NOR-701
8974,12676,AZD9056
8975,12678,NSC-348103
8976,12679,ABL-001
8977,12679,ABL001
8978,12679,ABL001-NX
8979,12679,NVP-ABL001
8980,12683,PX-866
8981,12684,SDZ 215-811
8982,12684,SDZ 215-811S
8983,12686,SCH 13475
8984,12689,CR6261
8985,12690,ACU-4429
8986,12691,MEDI-575
8987,12692,DR-3305
8988,12692,DR3305
8989,12692,SPI-1005
8990,12693,PF-00477736
8991,12694,RPC 1063
8992,12694,RPC-1063
8993,12694,RPC1063
8994,12695,AL-108
8995,12695,AL-208
8996,12696,DF -1681Y
8997,12696,DF 1681Y
8998,12697,ACHN 490
8999,12697,ACHN-490
9000,12697,ACHN490
9001,12703,ST101
9002,12703,ZSET-1446
9003,12704,NSC-90487
9004,12705,CP 544326
9005,12705,CP-544326
9006,12705,CP544326
9007,12705,PF 04217329
9008,12705,PF-04217329
9009,12705,PF04217329
9010,12707,DA-1229
9011,12708,AGN-214868
9012,12710,J2.078.736H
9013,12713,DSC-127
9014,12713,DSC127
9015,12713,USB-001
9016,12716,OMP 305 B83
9017,12716,OMP 305B83
9018,12716,OMP-305B83
9019,12717,PAZ-417
9020,12718,ALXN6000
9021,12719,ZK-98299
9022,12720,PU-H-71
9023,12720,PUH-71
9024,12722,"CP-609,754"
9025,12722,CP-609754
9026,12722,LNK-754
9027,12722,OSI-754
9028,12723,LU AA24530
9029,12724,DRM01B
9030,12725,"SSR-149,415"
9031,12725,SSR-149415
9032,12725,SSR149415
9033,12731,BMS-646256
9034,12731,JD 5001
9035,12731,SLV-319
9036,12733,CDDO
9037,12733,RTA 401
9038,12733,RTA-401
9039,12736,GSK-376501A
9040,12736,GSK376501
9041,12736,GSK376501A
9042,12737,IPI 926
9043,12737,IPI-926
9044,12737,IPI-926 FREE BASE
9045,12740,API 1252
9046,12740,API-1252
9047,12741,(+)-SJ733
9048,12741,SJ-733
9049,12741,SJ733
9050,12742,IDX-18719
9051,12742,IDX18719
9052,12744,LY-519818
9053,12744,LY-9818
9054,12744,LY519818
9055,12744,LY9818
9056,12746,V3381
9057,12747,NSC-115918
9058,12748,AC-5216
9059,12748,XBD-173
9060,12748,XBD173
9061,12749,RP 9778
9062,12749,RP-9778
9063,12749,TH 1321
9064,12749,TH-1321
9065,12750,INNO-105
9066,12752,KW 3902
9067,12752,KW-3902
9068,12752,MK-7418
9069,12753,CKD-732
9070,12753,ZGN-433
9071,12753,ZGN-440
9072,12755,AXT914
9073,12756,PM 01183
9074,12756,PM-01183
9075,12756,PM01183
9076,12756,PM1183
9077,12756,WHO 9397
9078,12758,ISO-901
9079,12759,TZT-1027
9080,12760,BIM-28131
9081,12760,BIM28131
9082,12762,RVT-101
9083,12762,SB-742457
9084,12764,TAK-165
9085,12765,RO5479599
9086,12766,CY503
9087,12767,OPC-33509
9088,12768,PHA-793887
9089,12769,GS-9620
9090,12770,CAT-8015
