drug_id,caco2,caco2_probability,bbb,bbb_probability,hia,hia_probability,p_glycoprotein_substrate,p_glycoprotein_substrate_probability,p_glycoprotein_inhibitor_1,p_glycoprotein_inhibitor_1_probability,p_glycoprotein_inhibitor_2,p_glycoprotein_inhibitor_2_probability,renal_organic_cation_transporter,renal_organic_cation_transporter_probability,cyp450_2c9_substrate,cyp450_2c9_substrate_probability,cyp450_2d6_substrate,cyp450_2d6_substrate_probability,cyp450_3a4_substrate,cyp450_3a4_substrate_probability,cyp450_1a2_substrate,cyp450_1a2_substrate_probability,cyp450_2c9_inhibitor,cyp450_2c9_inhibitor_probability,cyp450_2d6_inhibitor,cyp450_2d6_inhibitor_probability,cyp450_2c19_inhibitor,cyp450_2c19_inhibitor_probability,cyp450_3a4_inhibitor,cyp450_3a4_inhibitor_probability,cyp_inhibitory_promiscuity,cyp_inhibitory_promiscuity_probability,herg_inhibitor_1,herg_inhibitor_1_probability,herg_inhibitor_2,herg_inhibitor_2_probability,ames_toxicity,ames_toxicity_probability,carcinogenicity,carcinogenicity_probability,biodegradation,biodegradation_probability,rat_acute_toxicity
55,C421124,MeSH,,1,drotrecogin alfa activated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,QL01XC05,ATCvet,5.0,1,gemtuzumab ozogamicin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,L01XC05,ATC,5.0,1,gemtuzumab ozogamicin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,C406061,MeSH,,1,gemtuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,QV09IB02,ATCvet,5.0,1,indium (111In) satumomab pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,V09IB02,ATC,5.0,1,indium (111In) satumomab pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,C063430,MeSH,,1,Indium 111In-satumomab pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,QB02AB02,ATCvet,5.0,1,alfa1 antitrypsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,B02AB02,ATC,5.0,1,alfa1 antitrypsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,D000515,MeSH,,1,alpha 1-Antitrypsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,QL01XX24,ATCvet,5.0,1,pegaspargase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,L01XX24,ATC,5.0,1,pegaspargase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,C042705,MeSH,,1,pegaspargase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,QL03AB07,ATCvet,5.0,1,interferon beta-1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,L03AB07,ATC,5.0,1,interferon beta-1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,D000068556,MeSH,,1,Interferon beta-1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,QL03AX04,ATCvet,5.0,1,pegademase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,L03AX04,ATC,5.0,1,pegademase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,C051409,MeSH,,1,pegademase bovine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,QB05AA01,ATCvet,5.0,1,albumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,B05AA01,ATC,5.0,1,albumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,D000075462,MeSH,,1,"Serum Albumin, Human",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,D012709,MeSH,,1,Serum Albumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,QB01AC16,ATCvet,5.0,1,eptifibatide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,B01AC16,ATC,5.0,1,eptifibatide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,D000077542,MeSH,,1,Eptifibatide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,QL04AB02,ATCvet,5.0,1,infliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,L04AB02,ATC,5.0,1,infliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,C000630865,MeSH,,1,GP1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,C000591237,MeSH,,1,CT-P13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,D000069285,MeSH,,1,Infliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,QG03GA10,ATCvet,5.0,1,follitropin delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,QG03GA05,ATCvet,5.0,1,follitropin alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,QG03GA06,ATCvet,5.0,1,follitropin beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,G03GA05,ATC,5.0,1,follitropin alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,G03GA06,ATC,5.0,1,follitropin beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,G03GA10,ATC,5.0,1,follitropin delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C000620228,MeSH,,1,follitropin delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C571802,MeSH,,1,follitropin beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,C571801,MeSH,,1,follitropin alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,D005640,MeSH,,1,Follicle Stimulating Hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,D015292,MeSH,,1,"Glycoprotein Hormones, alpha Subunit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,D001127,MeSH,,1,Arginine Vasopressin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,D014667,MeSH,,1,Vasopressins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,QL03AB08,ATCvet,5.0,1,interferon beta-1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,L03AB08,ATC,5.0,1,interferon beta-1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,D000068576,MeSH,,1,Interferon beta-1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,QL03AB09,ATCvet,5.0,1,interferon alfacon-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,L03AB09,ATC,5.0,1,interferon alfacon-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,C050739,MeSH,,1,interferon alfacon-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,C000006,MeSH,,1,"insulin, neutral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,QA10AC03,ATCvet,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,QA10AD03,ATCvet,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,QA10AB03,ATCvet,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,QA10AE03,ATCvet,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A10AB03,ATC,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A10AE03,ATC,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A10AC03,ATC,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,A10AD03,ATC,5.0,1,insulin (pork),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,D061389,MeSH,,1,"Insulin, Regular, Pork",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,QL01XC03,ATCvet,5.0,1,trastuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,L01XC03,ATC,5.0,1,trastuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,D000068878,MeSH,,1,Trastuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,QL01XC02,ATCvet,5.0,1,rituximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,L01XC02,ATC,5.0,1,rituximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,D000069283,MeSH,,1,Rituximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,QL04AC02,ATCvet,5.0,1,basiliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,L04AC02,ATC,5.0,1,basiliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,D000077552,MeSH,,1,Basiliximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,QL04AA02,ATCvet,5.0,1,muromonab-CD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,L04AA02,ATC,5.0,1,muromonab-CD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,D016853,MeSH,,1,Muromonab-CD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,QV03AB24,ATCvet,5.0,1,digitalis antitoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,V03AB24,ATC,5.0,1,digitalis antitoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,QV10XX02,ATCvet,5.0,1,ibritumomab tiuxetan (90Y),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,V10XX02,ATC,5.0,1,ibritumomab tiuxetan (90Y),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,C422802,MeSH,,1,ibritumomab tiuxetan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,QJ01XX09,ATCvet,5.0,1,daptomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,J01XX09,ATC,5.0,1,daptomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,D017576,MeSH,,1,Daptomycin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,QV10XA53,ATCvet,5.0,1,tositumomab/iodine (131I) tositumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,V10XA53,ATC,5.0,1,tositumomab/iodine (131I) tositumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,C119496,MeSH,,1,iodine-131 anti-B1 antibody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,QH01AX01,ATCvet,5.0,1,pegvisomant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,H01AX01,ATC,5.0,1,pegvisomant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,C406545,MeSH,,1,pegvisomant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,QM03AX01,ATCvet,5.0,1,botulinum toxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,M03AX01,ATC,5.0,1,botulinum toxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,C000630868,MeSH,,1,prabotulinumtoxin A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,C542869,MeSH,,1,abobotulinumtoxinA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,C545476,MeSH,,1,incobotulinumtoxinA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,D019274,MeSH,,1,"Botulinum Toxins, Type A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,A09AA02,ATC,5.0,1,"multienzymes (lipase, protease etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,D010194,MeSH,,1,Pancreatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,D020799,MeSH,,1,Pancrelipase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,QB06AA55,ATCvet,5.0,1,"streptokinase, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,QB01AD01,ATCvet,5.0,1,streptokinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,B01AD01,ATC,5.0,1,streptokinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,B06AA55,ATC,5.0,1,"streptokinase, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,D013300,MeSH,,1,Streptokinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,QL04AA34,ATCvet,5.0,1,alemtuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,L04AA34,ATC,5.0,1,alemtuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,D000074323,MeSH,,1,Alemtuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,QA16AB01,ATCvet,5.0,1,alglucerase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,A16AB01,ATC,5.0,1,alglucerase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,C070292,MeSH,,1,alglucerase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,QV09IB04,ATCvet,5.0,1,indium (111In) capromab pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,V09IB04,ATC,5.0,1,indium (111In) capromab pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,C101315,MeSH,,1,Capromab Pendetide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,QA16AB05,ATCvet,5.0,1,laronidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,A16AB05,ATC,5.0,1,laronidase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,QS01XA18,ATCvet,5.0,1,ciclosporin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,QL04AD01,ATCvet,5.0,1,ciclosporin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,S01XA18,ATC,5.0,1,ciclosporin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,L04AD01,ATC,5.0,1,ciclosporin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,D016572,MeSH,,1,Cyclosporine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,QL04AA15,ATCvet,5.0,1,alefacept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,L04AA15,ATC,5.0,1,alefacept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,D000077944,MeSH,,1,Alefacept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,D005259,MeSH,,1,Felypressin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,QG03GA04,ATCvet,5.0,1,urofollitropin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,G03GA04,ATC,5.0,1,urofollitropin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,D050477,MeSH,,1,Urofollitropin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,QL04AA21,ATCvet,5.0,1,efalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,L04AA21,ATC,5.0,1,efalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,C472181,MeSH,,1,efalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,QG03GA08,ATCvet,5.0,1,choriogonadotropin alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,G03GA08,ATC,5.0,1,choriogonadotropin alfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,QL04AA04,ATCvet,5.0,1,antithymocyte immunoglobulin (rabbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,L04AA04,ATC,5.0,1,antithymocyte immunoglobulin (rabbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,C512542,MeSH,,1,thymoglobulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,QL03AA02,ATCvet,5.0,1,filgrastim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,L03AA02,ATC,5.0,1,filgrastim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,D016179,MeSH,,1,Granulocyte Colony-Stimulating Factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,D000069585,MeSH,,1,Filgrastim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,QA01AD08,ATCvet,5.0,1,becaplermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,QD03AX06,ATCvet,5.0,1,becaplermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,A01AD08,ATC,5.0,1,becaplermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D03AX06,ATC,5.0,1,becaplermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,C000621424,MeSH,,1,GEM 21S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D000077214,MeSH,,1,Becaplermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,D020574,MeSH,,1,Proto-Oncogene Proteins c-sis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,QA16AB04,ATCvet,5.0,1,agalsidase beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,A16AB04,ATC,5.0,1,agalsidase beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,C459420,MeSH,,1,agalsidase beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,QH01CB02,ATCvet,5.0,1,octreotide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,H01CB02,ATC,5.0,1,octreotide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,D015282,MeSH,,1,Octreotide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,QL03AB05,ATCvet,5.0,1,interferon alfa-2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,L03AB05,ATC,5.0,1,interferon alfa-2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,QL02BX01,ATCvet,5.0,1,abarelix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,L02BX01,ATC,5.0,1,abarelix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,C423508,MeSH,,1,abarelix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,QH01BB02,ATCvet,5.0,1,oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,QG02AC90,ATCvet,5.0,1,ergometrine and oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,QG02AC01,ATCvet,5.0,1,methylergometrine and oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,H01BB02,ATC,5.0,1,oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,G02AC01,ATC,5.0,1,methylergometrine and oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,D010121,MeSH,,1,Oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,QL04AA23,ATCvet,5.0,1,natalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,L04AA23,ATC,5.0,1,natalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,D000069442,MeSH,,1,Natalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,QJ05AX07,ATCvet,5.0,1,enfuvirtide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,J05AX07,ATC,5.0,1,enfuvirtide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,D000077560,MeSH,,1,Enfuvirtide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,J06BB16,ATC,5.0,1,palivizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,D000069455,MeSH,,1,Palivizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,QL04AC01,ATCvet,5.0,1,daclizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,L04AC01,ATC,5.0,1,daclizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,D000077561,MeSH,,1,Daclizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,QL01XC07,ATCvet,5.0,1,bevacizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,L01XC07,ATC,5.0,1,bevacizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,D000068258,MeSH,,1,Bevacizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,QV09IA06,ATCvet,5.0,1,technetium (99mTc) arcitumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,V09IA06,ATC,5.0,1,technetium (99mTc) arcitumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,C114976,MeSH,,1,technetium Tc 99m arcitumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,QA11HA06,ATCvet,5.0,1,pyridoxal phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,A11HA06,ATC,5.0,1,pyridoxal phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,D011732,MeSH,,1,Pyridoxal Phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,QB03BA01,ATCvet,5.0,1,cyanocobalamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,QB03BA51,ATCvet,5.0,1,"cyanocobalamin, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,QB03AE01,ATCvet,5.0,1,"iron, vitamin B12 and folic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,B03AE01,ATC,5.0,1,"iron, vitamin B12 and folic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,B03BA51,ATC,5.0,1,"cyanocobalamin, combinations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,B03BA01,ATC,5.0,1,cyanocobalamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,D014805,MeSH,,1,Vitamin B 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,C030371,MeSH,,1,"5,6,7,8-tetrahydrofolic acid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,D006639,MeSH,,1,Histidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,D012436,MeSH,,1,S-Adenosylmethionine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,A16AA02,ATC,5.0,1,ademetionine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,D019289,MeSH,,1,Pyruvic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,D010649,MeSH,,1,Phenylalanine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,QA11HA05,ATCvet,5.0,1,biotin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,A11HA05,ATC,5.0,1,biotin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,D001710,MeSH,,1,Biotin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,D002794,MeSH,,1,Choline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,V03AF11,ATC,5.0,1,arginine and lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,QB05XB03,ATCvet,5.0,1,lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,B05XB03,ATC,5.0,1,lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,D008239,MeSH,,1,Lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,V03AF11,ATC,5.0,1,arginine and lysine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,QB05XB01,ATCvet,5.0,1,arginine hydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,B05XB01,ATC,5.0,1,arginine hydrochloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,D001120,MeSH,,1,Arginine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,QA11GB01,ATCvet,5.0,1,ascorbic acid (vit C) and calcium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,QG01AD03,ATCvet,5.0,1,ascorbic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,QS01XA15,ATCvet,5.0,1,ascorbic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,QA11GA01,ATCvet,5.0,1,ascorbic acid (vit C),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
