drug_id,name,company,score,source
343,Acalix,Roemmers,good,
343,Adizem,Mundipharma,good,
343,Altiazem,Lusofarmaco,good,
343,Anoheal,,good,
343,Calcicard,,good,
343,Cartia,,good,NDC
343,Dilacor,,good,NDC
343,Dilacor-XR,Watson,good,
343,Dilcontin,Modi-Mundipharma,good,
343,Dilrene,Sanofi,good,
343,Dilticard,Intra,good,
343,Dilzem,Pfizer,good,
343,Herbesser,Mitsubishi Tanabe,good,
343,Incoril AP,Bago,good,
343,Masdil,Esteve,good,
343,Surazem,,good,
343,TAZTIA,,good,NDC
343,Tildem,,good,
343,Viazem,Biovail,good,
344,Triptil,,good,
346,Alcinin,Pharmathen,good,
346,Alfasin XR,Incepta,good,
346,Alfetim,Sanofi-Aventis,good,
346,Alfoo,Dr. Reddy's,good,
346,Alfu,Rowex,good,
346,Alfuran,Terapia,good,
346,Alfusozina,Grey Inversiones,good,
346,Flotral,Ranbaxy,good,
346,Fual,Alkem,good,
346,Profuzo,Neiss,good,
346,Rantral,Ranbaxy,good,
346,Uriten,Square,good,
346,Xantral,Sanofi-Aventis,good,
346,Xelflo,Sun,good,
346,Zatral,Eskayef,good,
347,Minoale,Dainippon Sumitomo,good,
349,Aedon,Sanofi-Aventis,good,
349,Castilium,Sanofi-Aventis,good,
349,Clobam,Square,good,
349,Clobamax,Sherfarma,good,
349,Frisium,Sanofi-Aventis,good,
349,Grifoclobam,Chile,good,
349,Mystan,Dainippon Sumitomo,good,
349,Noiafren,Sanofi Aventis,good,
349,Sederlona,,good,
349,Urbanil,Sanofi-Aventis,good,
349,Urbanol,Sanofi-Aventis,good,
349,Urbanyl,Sanofi-Aventis,good,
349,Venium,Hudson,good,
350,Alostil,McNeil,good,ChEBI (DrugBank)
350,Apo-Gain,Apotex,good,ChEBI (DrugBank)
350,Avogain,,good,
350,Lipogaine,,good,
350,Lonolox,Pfizer,good,ChEBI (DrugBank)
350,Minodyl,,good,
350,Minoximen,Menarini,good,ChEBI (DrugBank)
350,Mintop,Dr. Reddy's,good,
350,Normoxidil,,good,
350,Regaine,McNeil,good,ChEBI (DrugBank)
350,Rogaine,Johnson & Johnson,good,ChEBI (DrugBank)
350,Theroxidil,Ei,good,
350,Tricoxidil,,good,ChEBI (DrugBank)
350,Vanarex,,good,
351,Maygace,,good,ChEBI (DrugBank)
351,Megestat,,good,
351,Megestil,,good,ChEBI (DrugBank)
351,Megestin,,good,
352,Tioguanina,Induquimica,good,
352,Tioguanine,IFET,good,
353,Basofortina,Novartis,good,
353,Bledstop,Caprifarmindo,good,
353,Demergin,Demo,good,
353,Ergogin,Cipla,good,
353,Ergomed,Medlink,good,
353,Ergomin,Alico Impex,good,
353,Ergotyl,Sandoz,good,
353,Expogin,L.B.S.,good,
353,Glomethyl,Metiska,good,
353,Ingagen-M,Inga,good,
353,Mem,Elin,good,
353,Mergot,Lloyd,good,
353,Mergotrex,Rotexmedica,good,
353,Metenarin,,good,
353,Metermin,Cadila,good,
353,Méthergin,Novartis,good,
353,Methergin,Novartis,good,
353,Metherinal,Landson,good,
353,Metherspan,Opsonin,good,
353,Methovin,Kimia Farma,good,
353,Methylergobrevin,Hemofarm,good,
353,Methylergometrin,Spofa,good,
353,Metilat,Metiska,good,
353,Metiler,Adeka,good,
353,Metilergometrina,Hospira Italia,good,
353,Metrine,T P Drug,good,
353,Metrol,Simed,good,
353,Metvell,Novell,good,
353,Myomergin,Ethica Industri Farmasi,good,
353,Myometril,Oriental Chemical Works,good,
353,Neo-ergo,Oriental,good,
353,Partan M,Mochida,good,
353,Pospargin,Kalbe,good,
353,Satergin,Tablets,good,
353,Usamema,Icon,good,
353,Utergin,Svizera,good,
353,Uterine,LBS,good,
353,Uterjin,Münir Sahin,good,
353,Uterowin,Bestochem,good,
353,Utesel,Osel,good,
354,Bucladin,,good,
354,Bucladin-S,,good,
354,Longifene Syrup,Novartis India,good,
355,Azenam,Aristo,good,
355,Aztram,Shanxi C & Y,good,
355,Aztreo,Zydus Cadila,good,
355,Bencipen,AC Farma,good,
355,Primbactam,Menarini,good,
355,Trezam,Glenmark,good,
355,Vebac,Fahrenheit,good,
356,Myoflexin,Zentiva,good,
356,Paraflex,BioPhausia,good,
356,Relaxazone,,good,
356,Remular,,good,
356,Remular-S,,good,
356,Solaxin,Eisai,good,
356,Strifon Forte DSC,,good,
357,Elipten,Ciba,good,
357,Mamomit,Pliva Hrvatska,good,
357,Orimeten,Novartis,good,
357,Rogluten,Actavis,good,
358,Eloquine,Unifarm,good,
358,Facital,Zydus Cadila,good,
358,Falcital,Cadila HC,good,
358,Larimef,Ipca,good,
358,Mefax,Alkem,good,
358,Mefliam,Cipla Medpro,good,
358,Meflon,ACI,good,
358,Mefloquina,AC Farma,good,
358,Mefque,Zydus Cadila,good,
358,Mephaquin,Hisamitsu Seiyaku,good,
358,Mephaquin Lactab,Mepha,good,
358,Mequin,Atlantic,good,
358,Mqf,Sun,good,
358,Suton,Newai Chem,good,
358,Tropicur,Investi,good,
359,Adiazine,,good,
360,BH4,Excelsior,good,
360,Biopten,Daiichi Sankyo,good,
361,Bendarelbin,Bendalis,good,
361,Eberelbin,Ebewe,good,
361,Eunexon,AC Farma,good,
361,Eurovinorelbin,Lapharm,good,
361,Filcrin,Filaxis,good,
361,Navelbin,Pierre Fabre,good,
361,Navildez,Cryopharma,good,
361,Navin,Cancernova,good,
361,Navirel,medac,good,
361,Neocitec,Sandoz,good,
361,Renovel,Mustafa Nevzat,good,
361,Riborelbin,Ribosepharm,good,
361,Vilne,Dosa,good,
361,Vinelbine,GP-Pharm,good,
361,Vinorayne,Hospira,good,
361,Vinorel,Eriochem,good,
361,Vinorgen,Bago,good,
361,Vinotel,Fresenius,good,
361,Zinavin,Novamed,good,
362,Ecalta,Pfizer,good,
363,Azaleptine,Arpimed,good,
363,Cloment,Pharmaplan,good,
363,Clonex,Adeka,good,
363,Clopin,East West,good,
363,Clopine,Douglas,good,
363,Clopsine,Psicofarma,good,
363,Clorazem,Remedica,good,
363,Lanolept,Lannacher,good,
363,Lapenax,Novartis,good,
363,Leponex,Novartis,good,
363,Lodux,Rider,good,
363,Lozapin,Torrent,good,
363,Luften,Pharos,good,
363,Mezapin,Panbiotic,good,
363,Refract,Crescent,good,
363,Refraxol,AC Farma,good,
363,Sensipin,Beximco,good,
363,Sequax,Ivax,good,
363,Sizopin,Sun,good,
363,Sizopril,Meprofarm,good,
363,Syclop,Brown & Burk Phils,good,
363,Syzopin,Psyco Remedies,good,
363,Tanyl,Novamed,good,
363,Uspen,Yu Sheng,good,
363,Zapen,Psipharma,good,
363,Zapenia,Incepta,good,
363,Zapine,Taiwan Biotech,good,
363,Ziproc,Torrent,good,
363,Zopin,Psychotropics India,good,
364,Antepsin,Orion,good,
364,Sucramal,Menarini,good,
364,Sucraxol,Medifarma,good,
364,Ulcogant,Merck,good,
367,Jadelle,Bayer,good,ChEBI (DrugBank)
367,Levonelle,Bayer,good,ChEBI (DrugBank)
367,Medonor,Medopharm,good,
367,Microlut,Bayer,good,ChEBI
367,Microluton,,good,
367,Microval,Wyeth,good,ChEBI (DrugBank)
367,Neogest,Schering,good,
367,Norgeston,Bayer,good,
367,Norplant,Bayer,good,
367,Postinor,Gedeon Richter,good,ChEBI (DrugBank)
370,Avanza,Schering-Plough,good,
370,Axit,Alphapharm,good,
370,Mirtabene,ratiopharm,good,
370,Mirtaz,Pinewood,good,
370,Mirtazon,Schering-Plough,good,
370,Norset,MSD France,good,
370,Promyrtil,Schering-Plough,good,
370,Remergil,Merck Sharp & Dohme,good,
370,Remergon,Organon,good,
370,Rexer,Schering-Plough,good,
370,Zispin,Organon,good,
371,Equanil,Wyeth,good,
371,Meprospan,,good,
371,Miltown,Wallace Laboratories,good,
373,Proflax,Sidus,good,
373,Tenopt,Sigma,good,
373,Timacar Depot,MSD,good,
373,Timacor,Gerda,good,
373,Timoptol,Merck,good,
375,Cholestabyl,,good,
375,Lestid,Pfizer,good,
376,ACA,Atlantic,good,
376,Acamed,Medifive,good,
376,Altant,Panbiotic,good,
376,Apo-trihex,,good,
376,Artane,Sanofi Aventis,good,
376,Artine,The Central,good,
376,Atan,Newai Chem,good,
376,Benzhexol,Johnson,good,
376,Benzox,Li Ta,good,
376,Bexol,Intas,good,
376,Broflex,Alliance,good,
376,Cyclodol,Grindeks,good,
376,Dyskinil,Crescent,good,
376,Ea Ten,Heng Hsin,good,
376,Hexymer,Mersifarma,good,
376,Hipokinon,Psicofarma,good,
376,Lahexy,La Pharmaceuticals,good,
376,Pacitane,Wyeth,good,
376,Pakisonal,Takata Seiyaku,good,
376,Parales,Psyco Remedies,good,
376,Parcisol,Milve,good,
376,Pargitan,Nevada Pharma,good,
376,Parkin,Micro Synapse,good,
376,Parkinane,Eisai,good,
376,Parkines,Towa Yakuhin,good,
376,Parkinidyl,CCPC,good,
376,Parkisan,Balkanpharma,good,
376,Parkitane,Sun,good,
376,Parkizol,Hikma,good,
376,Tonaril,Chile,good,
377,Jiouting,Jiuyuan Gene Engineering,good,
377,Onicit,Pfizer,good,
377,Palnox,Glenmark,good,
377,Paloxi,Kalbe,good,
377,Palzen,Dr. Reddy's,good,
377,Themiset,Themis Medicare,good,
377,Zhiruo,Chia Tai Tianqing,good,
378,Dabroston,Abbott,good,
378,Dufaston,Abbott,good,
378,Duphaston,Abbott,good,
378,Terolut,Solvay,good,
379,Cirumimeru,Tsuruhara Seiyaku,good,
379,Mekiratin,Ohara Yakuhin,good,
379,Melate,Medisa Shinyaku,good,
379,Meldest,Taiyo Pharmaceutical,good,
379,Meletin,Taiwan Biotech,good,
379,Mequitolide,Towa Yakuhin,good,
379,Metorekicin,Choseido Pharmaceutical,good,
379,Mexicord,Polfa Grodzisk,good,
379,Mexitilen,Boehringer Ingelheim,good,
379,Minsetil,Zdravlje,good,
379,Mobalen,Tatsumi Kagaku,good,
379,Mugadine,Yung Shin,good,
379,Olzoron,Kobayashi Kako,good,
379,Poeruten,Yoshindo,good,
379,Ritalmex,Valeant,good,
379,Toi,Kyorin Rimedio,good,
379,Tumetil,Boehringer Ingelheim,good,
380,Ao Nuo Xian,AosaiKang Pharmaceutical,good,
380,Cardioxane,Novartis,good,
381,Aforbes,Merck,good,
381,Agen,Zentiva,good,
381,Aken,Kendrick Farmaceutica,good,
381,Amcard,Apex Pharma Ltd,good,
381,Amdepin,Cadila Pharmaceuticals,good,
381,Amdipin,Laboratorios Lafrancol,good,
381,Amilostad,,good,
381,Amlocard,AWD (Germany),good,
381,Amlod,,good,
381,Amlodine,Sumitomo Pharmaceuticals,good,
381,Amlodipin,,good,
381,Amlodipin-Mepha 5/10,Mepha Pharma AG,good,
381,Amlodipine 5,PT KALBE FARMA Tbk,good,
381,Amlodis,Eczacibasi (Turkey),good,
381,Amlong,Micro Labs,good,
381,Amlopin,Lek,good,
381,Amlopine,Berlin,good,
381,Amlostin,Discovery Pharmaceuticals,good,
381,Amlosun,Sun Pharmaceutical,good,
381,Amlovas,Macleods Pharmaceuticals Ltd,good,
381,Amlovasc,Dr. Reddy's Laboratories,good,
381,Amlozek,Adamed,good,
381,Amvaz,Reddy (Malaysia),good,
381,Asomex,Emcure Pharmaceuticals,good,
381,Atecard-AM,Alembic Ltd,good,
381,Camlodin,Square,good,
381,Cardilopina,,good,
381,Coroval,Sandoz (Argentina),good,
381,Dailyvasc,Xeno Pharmaceuticals,good,
381,Istin,,good,
381,Lama,Stadmed Private Limited,good,
381,Lodip,TIME Pharmaceuticals,good,
381,Lodopin,Merck Pakistan,good,
381,Lopin,Edruc Ltd,good,
381,Nelod,The Kemiko Pharmaceuticals Ltd,good,
381,Nopidin,Ad-din Pharmaceuticals Ltd,good,
381,Nordip,,good,
381,Perivasc,,good,
381,Pharex Amlodipine,PHAREX HealthCorp,good,
381,Tenox,Krka,good,
382,Talem,LKM,good,
383,Proclimine,,good,
384,Diuteren,Kotobuki Seiyaku,good,
384,Dytac,Mercury,good,
384,Riyazine,Ciiphar,good,
384,Triteren,Kyoto Yakuhin,good,
384,Urinis,Ying Yuan,good,
387,Arpicolin,Rosemont,good,
387,Extranil,General Pharma,good,
387,Kdrine,Opsonin,good,
387,Kemadren,GlaxoSmithKline,good,
387,Osnervan,Aspen,good,
387,Prodine,Psyco Remedies,good,
387,Proimer,Cho Dang,good,
388,AK-Dilate,,good,
388,AK-Nefrin,,good,
388,Alconefrin,,good,
388,Mesatone,,good,
388,Minims Phenylephrine,,good,
388,Neofrin,,good,
388,Ocugestrin,,good,
388,Phenoptic,,good,
388,Phenylephrine Minims,,good,
388,Prefrin,,good,
388,Rhinall,,good,
388,Spersaphrine,,good,
388,Visadron,,good,
389,Camen,Dalim,good,
389,Carbimazol,Sanofi-Aventis,good,
389,Carbinom,XL Lab,good,
389,Carbizol,Square,good,
389,Neomercazole,Abbott,good,
389,Neomerdin,MedChoice,good,
389,Newmazole,Genuine,good,
389,Thyrocab,Abbott,good,
389,Thyrostat,Ni-The,good,
389,Tyrazol,Orion,good,
389,Upha Carbimazole,CCM,good,
390,Agoxin,Aristopharma,good,
390,Cardiacin,Center,good,
390,Cardiogoxin,Medipharma,good,
390,Cardioxin,Oboi,good,
390,Cardoxin,,good,
390,Celoxin,Celon,good,
390,Centoxin,Opsonin,good,
390,Digacin,mibe,good,
390,Digazolan,,good,
390,Digocard-G,Klonal,good,
390,Digoxina,GlaxoSmithKline,good,
390,Eudigox,Teofarma,good,
390,Lanacordin,Kern,good,
390,Lanacrist,,good,
390,Lanadicor,,good,
390,Lanicor,Roche,good,
390,Lenoxin,GlaxoSmithKline,good,
391,Bosnyl,,good,
391,Dogmatil,,good,
391,Dogmatyl,,good,
391,Dolmatil,,good,
391,Eglonyl,,good,
391,Espiride,,good,
391,Meresa,,good,
391,Modal,,good,
392,Dibutil,Bayer,good,
392,Parkin,Tanabe,good,
392,Parsidan,,good,
392,Parsidol,,good,
393,Periplum,,good,
394,Aerobec,Teva,good,ChEBI (DrugBank)
394,Aldecin,Schering-Plough,good,ChEBI (DrugBank)
394,Anceron,,good,ChEBI (DrugBank)
394,Andion,,good,ChEBI (DrugBank)
394,Beclacin,Mayado Seiyaku,good,ChEBI (DrugBank)
394,Becloforte,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Beclomet,Orion,good,ChEBI (DrugBank)
394,Beclorhinol,Chiesi,good,ChEBI (DrugBank)
394,Becloval,,good,ChEBI (DrugBank)
394,Beclovent,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Becodisks,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Beconase,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Beconasol,,good,ChEBI (DrugBank)
394,Becotide,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Clenil-A,,good,ChEBI (DrugBank)
394,Entyderma,,good,ChEBI (DrugBank)
394,Inalone,GlaxoSmithKline,good,ChEBI (DrugBank)
394,Korbutone,,good,ChEBI (DrugBank)
394,orBec,"DOR BioPharma, Inc.",good,
394,Rino-Clenil,Chiesi,good,ChEBI (DrugBank)
394,Rivanase,,good,
394,Sanasthmax,Chiesi,good,ChEBI (DrugBank)
394,Sanasthmyl,,good,ChEBI (DrugBank)
394,Vancenase,,good,ChEBI (DrugBank)
394,Vanceril,,good,ChEBI (DrugBank)
395,Carisoma,,good,
395,Gencari,Genovate,good,
395,Genesafe,Genovate,good,
395,Hiranin,Hwang's,good,
395,Listaflex,Finadiet,good,
395,Sanoma,,good,
395,Tensaprin,Newport,good,
396,Agolutin,Biotika,good,
396,Cyclogest,Actavis,good,
396,Gesterol,,good,
396,Gestone,Nordic Pharma,good,
396,Progestasert,,good,
396,Progestogel,Besins,good,
396,Qi Ning,Aisheng Pharmaceutical,good,
396,Relantan,Aversi,good,
396,Susten,Sun Pharma,good,
396,Utrogestran,Faran Laboratories,good,
396,Utrovin,Bestochem,good,
396,Vasclor,Verisfield,good,
397,Acutrim,,good,
397,Boxogetten,Cheplapharm,good,
397,Dexatrim,,good,
397,Disudrin,Pediatrica,good,
397,Naldec,IAE,good,
397,Nasadec,Medlink,good,
397,Nasathera,Morishita-Seggs,good,
397,Propagest,,good,
397,Recatol mono,Riemser,good,
397,Rhindecon,,good,
397,Rinexin,Meda,good,
400,Crivicin,,good,
400,Curling factor,,good,
400,Fulcin,Cepharma,good,ChEBI (DrugBank)
400,Fulvicin,Schering-Plough,good,ChEBI (DrugBank)
400,Grifulvin,McNeil,good,ChEBI (DrugBank)
400,Grisactin,,good,ChEBI (DrugBank)
400,Grison-250,,good,
400,Grisovin,Fujisawa,good,ChEBI (DrugBank)
400,Lamoryl,Lovens,good,ChEBI (DrugBank)
400,Likuden,Sanofi,good,ChEBI (DrugBank)
400,Poncyl,Takeda,good,ChEBI (DrugBank)
400,S-Fulvin,,good,
400,Spirofulvin,,good,ChEBI (DrugBank)
400,Sporostatin,Schering,good,ChEBI (DrugBank)
401,Baymycard,Bayer,good,
401,Baymycard RR,Bayer,good,
401,Bo Ping,Rui Yang Pharm,good,
401,Di Yi Xin,Tasly,good,
401,Ji Ni Le Er,Jiankang Pharmaceutical,good,
401,Ninobarucin,Choseido Pharmaceutical,good,
401,Nisomynard,Yoshindo,good,
401,Riohard,Taiyo Pharmaceutical,good,
401,Ruidi,Nanjing Sanrui Pharmaceutical Co.,good,
401,Syscor,Bayer,good,
402,Dorplen,LKM,good,
402,Esleep,Opsonin,good,
402,Eszop,Silesia,good,
402,Fulnite,Sun,good,
402,Inductal,Roemmers,good,
402,Isoklon,Tecnoquimicas,good,
402,Nirvan,Saval,good,
402,Noptic,Andromaco,good,
402,Plessir,Medipharm,good,
402,Sanilent,Sanitas,good,
402,Sleepil,Aristopharma,good,
402,Sono,Acme,good,
402,Valnoc,Drugtech,good,
402,Wen Fei,Tasly,good,
402,Zopilone,Incepta,good,
402,Zopinon,Chile,good,
403,Takus,Pfizer,good,
404,Alplax,,good,
404,Alprazolan,,good,
404,Alpronax,,good,
404,Alprox,,good,
404,Alviz,,good,
404,Cassadan,,good,
404,Esparon,,good,
404,Ralozam,,good,
404,Restyl,,good,
404,Solanax,,good,
404,Staccato alprazolam,Alexza,good,
404,Tafil,,good,
404,Trankimazin,,good,
404,Tranquinal,,good,
404,Xanor,,good,
405,Disophrol,Schering,good,
405,Drixoral,Schering ,good,
407,Normiflo,Wyeth-Ayerst (United States),good,
408,Cloxazepine,,good,
408,Lopac,Newai Chem,good,
408,Losagen,Patron,good,
408,Loxapac,Wyeth,good,
408,Rosup,Swiss Pharm,good,
409,Roxiam,,good,
410,Bactroban Nasal,GlaxoSmithKline,good,
410,Plasimine,GlaxoSmithKline,good,
410,Spectroderm,GlaxoSmithKline,good,
410,T-Bact,GlaxoSmithKline,good,
410,Turixin,GlaxoSmithKline,good,
411,Carboptic,NutraMax,good,
411,Mioticol,Farmigea,good,
412,Blutab,Werrick,good,
412,DH-Rosidia,Hasan,good,
412,Diaben,Elea,good,
412,Diaglinex,Farmindustria,good,
412,Gaudil,Craveri,good,
412,Gliximina,Denver,good,
412,Naidi,Hisun,good,
412,Rogelin,Torrent,good,
412,Roglit,Gedeon Richter,good,
412,Romerol,Drug International,good,
412,Rosit,Delta,good,
412,Rosix,Garmisch,good,
412,Rossini,Trima,good,
412,Sensulin,Square,good,
412,Sheng Ao,Hengrui,good,
412,Sheng Min,ShengJiTang Pharmaceutical,good,
413,Glepark,Glenmark,good,
413,Medopexol,Medochemie,good,
413,Miramel,Clonmel,good,
413,Miraper,Specifar,good,
413,Pexola,Boehringer Ingelheim,good,
413,Sifrol ER,Boehringer Ingelheim,good,
414,Acetohexamide,Watson,good,
414,Dimelin,Shionogi Seiyaku,good,
414,Dymelor,Lilly,good,
414,Gamadiabet,Salvat,good,
415,Austrapen,Lennon Healthcare,good,
415,Binotal,Bayer,good,
415,Penbritin,GlaxoSmithKline,good,
415,Principen,,good,
415,Redicilin,,good,
415,Semicillin,,good,
415,Tokiocillin,,good,
415,Ultrabion,,good,
415,Viccillin,Meiji,good,
417,Apo-Pen-VK,,good,
417,Betapen-VK,,good,
417,Crystapen V,,good,
417,Distaquaine V,,good,
417,Fenospen,,good,ChEBI (ChemIDplus)
417,Fenoxypen,,good,
417,Ledercillin VK,,good,
417,Oratren,,good,
417,Ospen,,good,
417,Pen-Oral,,good,
417,Pen-V,,good,
417,Pen-Vee,,good,
417,Pen-Vee K,,good,
417,Penicillin VK,,good,
417,Pfizerpen VK,,good,
417,Phenocillin,,good,
417,Robicillin VK,,good,
417,Rocilin,,good,
417,Uticillin VK,,good,
417,V-Cillin,,good,ChEBI (KEGG DRUG)
417,Veetids,,good,
418,Seconal,,good,
418,Tuinal,,good,
420,Combelen,,good,
420,Prazine,Pliva,good,
420,Sparine,,good,
420,Talofen,Abbott,good,
421,Osyrol,,good,
421,Spiresis,,good,
421,Spiretic,,good,
421,Spiroctan,,good,
421,Uractone,,good,
421,Verospiron,,good,
421,Xenalon,,good,
422,Equasym XL,,good,
422,Medikinet XL,,good,
422,Quillivant,,good,NDC
422,Riphenidate,,good,
422,Rubifen SR,,good,
423,Bolaxin,Ying Yuan,good,
423,Carbaflex,Paill,good,
423,Delaxin,,good,
423,DoloVisan,Dr.Kade Pharmaceutische Fabrik,good,
423,Fubaxin,Grape King,good,
423,Lumirelax,Juvise,good,
423,Metocarbamol,AZ Pharma,good,
423,Mioflex,Labinco,good,
423,Miorel,Cheminter,good,
423,Musxan,Pharmasant,good,
423,Ortoton,Recordati,good,
423,Rebamol,Winston,good,
423,Robaxin-750,Pfizer,good,
423,Robinax,Khandelwal,good,
423,Sinaxar,Armofar,good,
423,Taspan,Honten,good,
424,Acupaz,Glitz,good,
424,Anapaz,Hilton,good,
424,Atropen,,good,
424,Boots Travel Calm,Boots,good,
424,Buwecon,Yung Shin,good,
424,Cystospaz,,good,
424,Cytospaz,Amerifit,good,
424,Donnamar,,good,
424,Egazil,BioPhausia,good,
424,Levsinex,,good,
424,Symax,Capellon,good,
425,Adormix,Sanofi Pasteur,good,
425,Bikalm,sanofi-aventis,good,
425,Dormizol,sanofi-aventis,good,
425,Hypnogen,Zentiva,good,
425,Ivedal,Winthrop,good,
425,Nasen,Polfarmex,good,
425,Nimadorm,Sandoz,good,
425,Nottem,sanofi-aventis,good,
425,Stilnoct,sanofi-aventis,good,
425,Stilnox,sanofi-aventis,good,
425,Stilnox CR,sanofi-aventis,good,
425,Zolsana,Krka,good,
425,Zoltis,Biofarm,good,
426,Ezovir,Alphapharm,good,
426,Fambir,Il Hwa,good,
426,Famcino,Daewoong,good,
426,Famcir,Kwang Dong,good,
426,Famvir Once,Novartis,good,
426,Fanclomax,Blausiegel,good,
426,Fanle,Jialin,good,
426,Microvir,Micro Gratia,good,
426,Oravir,Novartis,good,
426,Pentavir,Fortbenton,good,
426,Penvir,Hetero,good,
426,Pixin,Pidi Pharmaceutical,good,
426,Virovir,FDC,good,
426,Wan Qi,Renfu Pharmaceutical,good,
426,Weike,Hisun,good,
427,Anmin,AND,good,
427,Venen,Sato Seiyaku,good,
429,Carboprost,,good,
429,Deviprost,Dr. Reddy's,good,
429,Prostin 15M,Pfizer,good,
429,Prostinfenem,Pfizer,good,
429,Prostodin,AstraZeneca,good,
431,Gamene,,good,
431,Kwell,,good,
431,Scabene,,good,
432,Thilol,Pharmex,good,
432,Triflumann,Dr. Gerhard Mann,good,
432,Triherpine,Medivis,good,
432,Virophta,Horus,good,
433,Buccastem,Reckitt Benckiser,good,
433,Emetiral,Zentiva,good,
433,Stemzine,Sanofi-Aventis,good,
433,Volimin,Chin Teng,good,
434,Apeplus,Radicura,good,
434,Apitup,Universal,good,
434,Biohept,Biofarm,good,
434,Ciplactin,Cipla,good,
434,Cipractine,Teriak,good,
434,Ciproheptadina,Arena,good,
434,Ciprovit,,good,
434,Ciptadine,IBN,good,
434,Cyheptine,Greater Pharma,good,
434,Cyllermin,CCPC,good,
434,Periactin,Merck,good,
434,Periactine,Teofarma,good,
434,Periatin,Apex,good,
434,Reactin,Orion,good,
436,Aprinox,Sovereign Medical,good,
436,Centyl,LEO Pharma,good,
436,Neo-Naclex,GlaxoSmithKline,good,
436,Salures,Pfizer,good,
437,Adenock,Tanabe,good,
437,Allohexal,,good,
437,Alloril,,good,
437,Aluron,,good,
437,Milurit,,good,
437,Progout,,good,
437,Zyloric,,good,
437,Zyrik,,good,
438,Cefzim,Pharco B International,good,
438,Ceptaz,,good,
438,Fortum,GlaxoSmithKline,good,
438,Tazidime,,good,
438,Veltadim,Novell,good,
439,Lipobay,,good,
439,Rivastatin,,good,
440,Alprim,Alphapharm,good,
440,Catin,Kojar,good,
440,Eumi,Hwang's,good,
440,Inflamnil,Swiss Pharm,good,
440,Lannacher,Root,good,
440,Lariago,Ipca Laboratories,good,
440,Meprim,Johnson,good,
440,Metipine,Kojar,good,
440,Monotrim,GlaxoSmithKline,good,
440,Motrim,Lannacher,good,
440,Trimpex,,good,
440,Triprim,GlaxoSmithKline,good,
441,Abine,Dosa,good,
441,Abingem,Miracalus,good,
441,Acytabin,Intas,good,
441,Celgem,Alkem,good,
441,Celzar,Celon,good,
441,Cytogem,Dr Reddys,good,
441,Daplax,Dr Reddys,good,
